noc_title_2016,noc_title_2021,prov,noc_2016,noc_2016_title,skill_level,noc_2021,noc_2021_title,teer_category,noc_version,min_wage,median_wage,max_wage,mean_wage,source,reference_period,revision_date,text
4215 - Instructors of persons with disabilities,42203 - Instructors of persons with disabilities,Quebec,4215,Instructors of persons with disabilities,B,42203,,2,"2016, 2021",21.55,26.73,33.61,27.77,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>33.61<br><b>Median wage: </b>26.73<br><b>Min wage: </b>21.55<br>
4215 - Instructors of persons with disabilities,42203 - Instructors of persons with disabilities,Ontario,4215,Instructors of persons with disabilities,B,42203,,2,"2016, 2021",21.63,27.47,46.15,31.28,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>46.15<br><b>Median wage: </b>27.47<br><b>Min wage: </b>21.63<br>
4215 - Instructors of persons with disabilities,42203 - Instructors of persons with disabilities,Alberta,4215,Instructors of persons with disabilities,B,42203,,2,"2016, 2021",18.0,21.0,33.98,23.79,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>33.98<br><b>Median wage: </b>21.0<br><b>Min wage: </b>18.0<br>
4215 - Instructors of persons with disabilities,42203 - Instructors of persons with disabilities,Alberta,4215,Instructors of persons with disabilities,B,42203,,2,"2016, 2021",18.0,20.5,35.0,23.81,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>35.0<br><b>Median wage: </b>20.5<br><b>Min wage: </b>18.0<br>
4215 - Instructors of persons with disabilities,42203 - Instructors of persons with disabilities,Alberta,4215,Instructors of persons with disabilities,B,42203,,2,"2016, 2021",18.0,21.76,42.92,25.49,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>42.92<br><b>Median wage: </b>21.76<br><b>Min wage: </b>18.0<br>
4215 - Instructors of persons with disabilities,42203 - Instructors of persons with disabilities,British Columbia,4215,Instructors of persons with disabilities,B,42203,,2,"2016, 2021",18.0,25.91,35.58,26.5,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>35.58<br><b>Median wage: </b>25.91<br><b>Min wage: </b>18.0<br>
4215 - Instructors of persons with disabilities,42203 - Instructors of persons with disabilities,British Columbia,4215,Instructors of persons with disabilities,B,42203,,2,"2016, 2021",17.27,26.0,37.5,26.9,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>37.5<br><b>Median wage: </b>26.0<br><b>Min wage: </b>17.27<br>
4216 - Other instructors,43109 - Other instructors,Newfoundland and Labrador,4216,Other instructors,B,43109,,3,"2016, 2021",15.0,21.0,29.81,21.97,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>29.81<br><b>Median wage: </b>21.0<br><b>Min wage: </b>15.0<br>
4216 - Other instructors,43109 - Other instructors,Newfoundland and Labrador,4216,Other instructors,B,43109,,3,"2016, 2021",14.78,21.95,30.33,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>30.33<br><b>Median wage: </b>21.95<br><b>Min wage: </b>14.78<br>
4216 - Other instructors,43109 - Other instructors,Newfoundland and Labrador,4216,Other instructors,B,43109,,3,"2016, 2021",15.96,22.77,32.58,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>32.58<br><b>Median wage: </b>22.77<br><b>Min wage: </b>15.96<br>
4216 - Other instructors,43109 - Other instructors,Quebec,4216,Other instructors,B,43109,,3,"2016, 2021",14.25,19.89,35.0,23.92,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>35.0<br><b>Median wage: </b>19.89<br><b>Min wage: </b>14.25<br>
4216 - Other instructors,43109 - Other instructors,Quebec,4216,Other instructors,B,43109,,3,"2016, 2021",14.25,20.0,33.73,22.43,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>33.73<br><b>Median wage: </b>20.0<br><b>Min wage: </b>14.25<br>
4216 - Other instructors,43109 - Other instructors,Ontario,4216,Other instructors,B,43109,,3,"2016, 2021",15.5,20.0,28.4,21.34,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>28.4<br><b>Median wage: </b>20.0<br><b>Min wage: </b>15.5<br>
4216 - Other instructors,43109 - Other instructors,Ontario,4216,Other instructors,B,43109,,3,"2016, 2021",15.5,23.21,29.61,23.08,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>29.61<br><b>Median wage: </b>23.21<br><b>Min wage: </b>15.5<br>
4216 - Other instructors,43109 - Other instructors,Ontario,4216,Other instructors,B,43109,,3,"2016, 2021",16.0,20.0,28.38,21.23,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>28.38<br><b>Median wage: </b>20.0<br><b>Min wage: </b>16.0<br>
4216 - Other instructors,43109 - Other instructors,Ontario,4216,Other instructors,B,43109,,3,"2016, 2021",15.5,18.27,25.95,20.32,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>25.95<br><b>Median wage: </b>18.27<br><b>Min wage: </b>15.5<br>
4216 - Other instructors,43109 - Other instructors,Manitoba,4216,Other instructors,B,43109,,3,"2016, 2021",13.5,20.0,27.69,20.68,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>27.69<br><b>Median wage: </b>20.0<br><b>Min wage: </b>13.5<br>
4216 - Other instructors,43109 - Other instructors,Saskatchewan,4216,Other instructors,B,43109,,3,"2016, 2021",13.0,20.0,35.0,22.54,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>35.0<br><b>Median wage: </b>20.0<br><b>Min wage: </b>13.0<br>
4216 - Other instructors,43109 - Other instructors,Alberta,4216,Other instructors,B,43109,,3,"2016, 2021",15.0,23.5,45.67,29.35,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>45.67<br><b>Median wage: </b>23.5<br><b>Min wage: </b>15.0<br>
4216 - Other instructors,43109 - Other instructors,Alberta,4216,Other instructors,B,43109,,3,"2016, 2021",15.0,23.0,46.15,30.11,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>46.15<br><b>Median wage: </b>23.0<br><b>Min wage: </b>15.0<br>
4216 - Other instructors,43109 - Other instructors,British Columbia,4216,Other instructors,B,43109,,3,"2016, 2021",15.65,16.0,35.0,20.8,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>35.0<br><b>Median wage: </b>16.0<br><b>Min wage: </b>15.65<br>
4216 - Other instructors,43109 - Other instructors,Yukon,4216,Other instructors,B,43109,,3,"2016, 2021",22.33,30.95,45.53,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>45.53<br><b>Median wage: </b>30.95<br><b>Min wage: </b>22.33<br>
4216 - Other instructors,43109 - Other instructors,Northwest Territories,4216,Other instructors,B,43109,,3,"2016, 2021",15.2,28.85,39.66,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>39.66<br><b>Median wage: </b>28.85<br><b>Min wage: </b>15.2<br>
4216 - Other instructors,43109 - Other instructors,Nunavut,4216,Other instructors,B,43109,,3,"2016, 2021",16.0,32.14,43.67,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>43.67<br><b>Median wage: </b>32.14<br><b>Min wage: </b>16.0<br>
4217 - Other religious occupations,65329 - Other service support occupations,Newfoundland and Labrador,4217,Other religious occupations,B,65329,Other service support occupations,5,2016,15.63,18.06,27.05,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>27.05<br><b>Median wage: </b>18.06<br><b>Min wage: </b>15.63<br>
4217 - Other religious occupations,65329 - Other service support occupations,Newfoundland and Labrador,4217,Other religious occupations,B,65329,Other service support occupations,5,2016,14.93,18.28,29.27,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>29.27<br><b>Median wage: </b>18.28<br><b>Min wage: </b>14.93<br>
4217 - Other religious occupations,65329 - Other service support occupations,Nova Scotia,4217,Other religious occupations,B,65329,Other service support occupations,5,2016,13.6,20.0,30.05,21.95,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>30.05<br><b>Median wage: </b>20.0<br><b>Min wage: </b>13.6<br>
4217 - Other religious occupations,65329 - Other service support occupations,New Brunswick,4217,Other religious occupations,B,65329,Other service support occupations,5,2016,13.75,20.0,27.47,20.4,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>27.47<br><b>Median wage: </b>20.0<br><b>Min wage: </b>13.75<br>
4217 - Other religious occupations,65329 - Other service support occupations,Quebec,4217,Other religious occupations,B,65329,Other service support occupations,5,2016,15.0,23.0,37.16,24.54,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>37.16<br><b>Median wage: </b>23.0<br><b>Min wage: </b>15.0<br>
4217 - Other religious occupations,65329 - Other service support occupations,Ontario,4217,Other religious occupations,B,65329,Other service support occupations,5,2016,15.5,18.0,24.04,18.15,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>24.04<br><b>Median wage: </b>18.0<br><b>Min wage: </b>15.5<br>
4217 - Other religious occupations,65329 - Other service support occupations,Manitoba,4217,Other religious occupations,B,65329,Other service support occupations,5,2016,13.5,15.0,34.29,17.85,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>34.29<br><b>Median wage: </b>15.0<br><b>Min wage: </b>13.5<br>
4217 - Other religious occupations,65329 - Other service support occupations,Manitoba,4217,Other religious occupations,B,65329,Other service support occupations,5,2016,13.5,15.0,36.0,18.57,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>36.0<br><b>Median wage: </b>15.0<br><b>Min wage: </b>13.5<br>
4217 - Other religious occupations,65329 - Other service support occupations,British Columbia,4217,Other religious occupations,B,65329,Other service support occupations,5,2016,15.65,19.0,42.0,22.16,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>42.0<br><b>Median wage: </b>19.0<br><b>Min wage: </b>15.65<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Newfoundland and Labrador,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",25.0,43.75,54.22,42.67,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>54.22<br><b>Median wage: </b>43.75<br><b>Min wage: </b>25.0<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Newfoundland and Labrador,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",40.0,43.75,52.0,44.69,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>52.0<br><b>Median wage: </b>43.75<br><b>Min wage: </b>40.0<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Newfoundland and Labrador,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",20.0,41.25,48.08,38.51,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>48.08<br><b>Median wage: </b>41.25<br><b>Min wage: </b>20.0<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Prince Edward Island,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",28.04,43.27,57.14,42.71,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>57.14<br><b>Median wage: </b>43.27<br><b>Min wage: </b>28.04<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Nova Scotia,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",30.0,42.47,49.52,41.93,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>49.52<br><b>Median wage: </b>42.47<br><b>Min wage: </b>30.0<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Nova Scotia,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",37.0,45.0,52.88,43.52,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>52.88<br><b>Median wage: </b>45.0<br><b>Min wage: </b>37.0<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Nova Scotia,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",30.0,42.47,49.04,41.9,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>49.04<br><b>Median wage: </b>42.47<br><b>Min wage: </b>30.0<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),New Brunswick,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",27.5,41.25,52.88,40.31,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>52.88<br><b>Median wage: </b>41.25<br><b>Min wage: </b>27.5<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),New Brunswick,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",32.0,40.0,58.17,41.64,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>58.17<br><b>Median wage: </b>40.0<br><b>Min wage: </b>32.0<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),New Brunswick,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",26.92,41.26,47.12,38.05,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>47.12<br><b>Median wage: </b>41.26<br><b>Min wage: </b>26.92<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Quebec,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",25.82,46.47,57.69,44.39,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>57.69<br><b>Median wage: </b>46.47<br><b>Min wage: </b>25.82<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Quebec,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",26.5,46.15,60.51,40.92,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>60.51<br><b>Median wage: </b>46.15<br><b>Min wage: </b>26.5<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Quebec,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",26.44,48.08,60.95,46.68,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>60.95<br><b>Median wage: </b>48.08<br><b>Min wage: </b>26.44<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Quebec,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",38.0,51.41,60.44,48.85,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>60.44<br><b>Median wage: </b>51.41<br><b>Min wage: </b>38.0<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Quebec,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",27.64,44.87,54.5,42.13,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>54.5<br><b>Median wage: </b>44.87<br><b>Min wage: </b>27.64<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Quebec,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",30.0,47.0,53.42,43.4,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>53.42<br><b>Median wage: </b>47.0<br><b>Min wage: </b>30.0<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Quebec,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",31.73,44.0,52.0,43.38,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>52.0<br><b>Median wage: </b>44.0<br><b>Min wage: </b>31.73<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Ontario,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",31.25,48.08,57.69,46.62,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>57.69<br><b>Median wage: </b>48.08<br><b>Min wage: </b>31.25<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Ontario,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",34.36,48.08,57.0,45.9,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>57.0<br><b>Median wage: </b>48.08<br><b>Min wage: </b>34.36<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Ontario,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",25.0,46.62,57.69,43.65,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>57.69<br><b>Median wage: </b>46.62<br><b>Min wage: </b>25.0<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Ontario,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",31.25,48.08,59.19,46.62,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>59.19<br><b>Median wage: </b>48.08<br><b>Min wage: </b>31.25<br>
4311 - Police officers (except commissioned),42100 - Police officers (except commissioned),Ontario,4311,Police officers (except commissioned),B,42100,,2,"2016, 2021",35.71,49.52,62.5,48.79,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>62.5<br><b>Median wage: </b>49.52<br><b>Min wage: </b>35.71<br>
